fold,label,time,space,predictor,n,rmse,r2,skill_vs_persistence,skill_vs_climatology,biome
3,2026-05..2026-07,seen,unseen,climatology,493060,0.0986243411898613,0.38383179172442616,0.1321070183679084,0.0,sunshine_coast_hinterland
0,2025-08..2025-10,future,seen,convlstm,48478,0.04781610146164894,0.8292109994485999,0.09978742265929974,0.4117791846826101,sunshine_coast_hinterland
0,2025-08..2025-10,future,unseen,convlstm,3600,0.03989461809396744,0.8426951300448046,0.07386200304897983,0.4125219033027948,sunshine_coast_hinterland
0,2025-08..2025-10,seen,seen,convlstm,6163239,0.09439831972122192,0.5155154979928336,0.17669023304087583,0.08050510239109221,sunshine_coast_hinterland
0,2025-08..2025-10,seen,unseen,convlstm,475264,0.09070602059364319,0.48646278755907457,0.20791499707352212,0.08464273313747539,sunshine_coast_hinterland
1,2025-11..2026-01,future,seen,convlstm,46655,0.07496435940265656,0.3815541815799235,0.02217266671435192,0.22515040245942286,sunshine_coast_hinterland
1,2025-11..2026-01,future,unseen,convlstm,3585,0.0753311887383461,0.09683396641134401,0.05781336211921384,0.129176625598731,sunshine_coast_hinterland
1,2025-11..2026-01,seen,seen,convlstm,6211801,0.09427309781312943,0.5168727897196179,0.17733183039999312,0.08088010644923549,sunshine_coast_hinterland
1,2025-11..2026-01,seen,unseen,convlstm,478859,0.09115850180387497,0.4804121346420239,0.20222476966563907,0.0784015928963836,sunshine_coast_hinterland
2,2026-02..2026-04,future,seen,convlstm,39146,0.08465448766946793,0.38860533630445004,0.2390314179501024,-0.04177733090823277,sunshine_coast_hinterland
2,2026-02..2026-04,future,unseen,convlstm,2849,0.07287334650754929,0.2606244699812479,0.23907783739258792,-0.04544937115775061,sunshine_coast_hinterland
2,2026-02..2026-04,seen,seen,convlstm,6260279,0.0956142246723175,0.502114200754975,0.16278279619754532,0.06641478369156673,sunshine_coast_hinterland
2,2026-02..2026-04,seen,unseen,convlstm,482459,0.09237279742956161,0.46511534070816507,0.18876872796901978,0.06426060118403076,sunshine_coast_hinterland
3,2026-05..2026-07,future,seen,convlstm,47695,0.09234514832496643,0.3958320035888595,0.06920768523691945,0.0057894217556930805,sunshine_coast_hinterland
3,2026-05..2026-07,future,unseen,convlstm,3596,0.08348410576581955,0.23659675068095987,0.11760229175166748,0.04318615198580522,sunshine_coast_hinterland
3,2026-05..2026-07,seen,seen,convlstm,6306934,0.09430248290300369,0.5143753960527576,0.17245348008756245,0.07875682522177196,sunshine_coast_hinterland
3,2026-05..2026-07,seen,unseen,convlstm,486044,0.09109798818826675,0.4778946639927747,0.19833883161566102,0.07631334121771816,sunshine_coast_hinterland
0,2025-08..2025-10,future,seen,gnn,48116,0.04712564870715141,0.8090813828626552,0.11278627105259098,0.4202729487029666,sunshine_coast_hinterland
